Time,Focus,FocusReal,Focus Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
121.5029,1.411497,1.411496649,1.530064612,0.4566808,0.4566808,0.4952592,0.2039926,0.2138475,0.1444606,0.101504,0.1717017,0.1728818,0.0796577,0.06273861
121.5032,1.460193,1.46019345,1.565046255,0.4566808,0.4566808,0.4952592,0.2074817,0.2162783,0.1444606,0.101504,0.1717017,0.1728818,0.0796577,0.06273861
121.5034,1.460193,1.46019345,1.565046255,0.4566808,0.4566808,0.4952592,0.2074817,0.2162783,0.1390616,0.1006955,0.1717017,0.1728818,0.0796577,0.06273861
121.5036,1.477634,1.477633681,1.576454867,0.4566808,0.4566808,0.4952592,0.2074817,0.2162783,0.1390616,0.1006955,0.1706854,0.1722551,0.0796577,0.06273861
121.5038,1.477634,1.477633681,1.576454867,0.4566808,0.4566808,0.4952592,0.2074817,0.2162783,0.1390616,0.1006955,0.1706854,0.1722551,0.07466181,0.06137831
121.5871,1.477634,1.477633681,1.576454867,0.4603467,0.4603467,0.4772345,0.2074817,0.2162783,0.1390616,0.1006955,0.1706854,0.1722551,0.07466181,0.06137831
121.5874,1.521262,1.521262158,1.708596099,0.4603467,0.4603467,0.4772345,0.2105225,0.2251603,0.1390616,0.1006955,0.1706854,0.1722551,0.07466181,0.06137831
121.5877,1.521262,1.521262158,1.708596099,0.4603467,0.4603467,0.4772345,0.2105225,0.2251603,0.134299,0.1043671,0.1706854,0.1722551,0.07466181,0.06137831
121.5879,1.528297,1.528296655,1.626041049,0.4603467,0.4603467,0.4772345,0.2105225,0.2251603,0.134299,0.1043671,0.1702921,0.1765737,0.07466181,0.06137831
121.5881,1.528297,1.528296655,1.626041049,0.4603467,0.4603467,0.4772345,0.2105225,0.2251603,0.134299,0.1043671,0.1702921,0.1765737,0.07018121,0.06104138
121.6712,1.528297,1.528296655,1.626041049,0.4624975,0.4624975,0.4589177,0.2105225,0.2251603,0.134299,0.1043671,0.1702921,0.1765737,0.07018121,0.06104138
121.6715,1.568286,1.568286048,1.762828095,0.4624975,0.4624975,0.4589177,0.2132589,0.2344396,0.134299,0.1043671,0.1702921,0.1765737,0.07018121,0.06104138
121.6717,1.568286,1.568286048,1.762828095,0.4624975,0.4624975,0.4589177,0.2132589,0.2344396,0.130312,0.1075376,0.1702921,0.1765737,0.07018121,0.06104138
121.6719,1.560077,1.560077172,1.662364194,0.4624975,0.4624975,0.4589177,0.2132589,0.2344396,0.130312,0.1075376,0.1707396,0.181831,0.07018121,0.06104138
121.6721,1.560077,1.560077172,1.662364194,0.4624975,0.4624975,0.4589177,0.2132589,0.2344396,0.130312,0.1075376,0.1707396,0.181831,0.06608456,0.05212161
121.8239,1.560077,1.560077172,1.662364194,0.4633595,0.4633595,0.4490203,0.2132589,0.2344396,0.130312,0.1075376,0.1707396,0.181831,0.06608456,0.05212161
121.8242,1.597182,1.597181822,1.724280469,0.4633595,0.4633595,0.4490203,0.2157801,0.2387657,0.130312,0.1075376,0.1707396,0.181831,0.06608456,0.05212161
121.8244,1.597182,1.597181822,1.724280469,0.4633595,0.4633595,0.4490203,0.2157801,0.2387657,0.1269944,0.1082998,0.1707396,0.181831,0.06608456,0.05212161
121.8247,1.577021,1.577021411,1.64147576,0.4633595,0.4633595,0.4490203,0.2157801,0.2387657,0.1269944,0.1082998,0.1718275,0.1863608,0.06608456,0.05212161
121.8249,1.577021,1.577021411,1.64147576,0.4633595,0.4633595,0.4490203,0.2157801,0.2387657,0.1269944,0.1082998,0.1718275,0.1863608,0.06292051,0.05026844
121.9064,1.577021,1.577021411,1.64147576,0.464002,0.464002,0.4460353,0.2157801,0.2387657,0.1269944,0.1082998,0.1718275,0.1863608,0.06292051,0.05026844
121.9067,1.604239,1.604238758,1.636490776,0.464002,0.464002,0.4460353,0.2176342,0.2384028,0.1269944,0.1082998,0.1718275,0.1863608,0.06292051,0.05026844
121.907,1.604239,1.604238758,1.636490776,0.464002,0.464002,0.4460353,0.2176342,0.2384028,0.124276,0.1088611,0.1718275,0.1863608,0.06292051,0.05026844
121.9072,1.579513,1.579513008,1.58841342,0.464002,0.464002,0.4460353,0.2176342,0.2384028,0.124276,0.1088611,0.1731671,0.1891602,0.06292051,0.05026844
121.9074,1.579513,1.579513008,1.58841342,0.464002,0.464002,0.4460353,0.2176342,0.2384028,0.124276,0.1088611,0.1731671,0.1891602,0.06160599,0.06068537
122.0311,1.579513,1.579513008,1.58841342,0.4646388,0.4646388,0.4439302,0.2176342,0.2384028,0.124276,0.1088611,0.1731671,0.1891602,0.06160599,0.06068537
122.0314,1.599512,1.59951203,1.559656765,0.4646388,0.4646388,0.4439302,0.2190076,0.236235,0.124276,0.1088611,0.1731671,0.1891602,0.06160599,0.06068537
122.0316,1.599512,1.59951203,1.559656765,0.4646388,0.4646388,0.4439302,0.2190076,0.236235,0.1219754,0.1106055,0.1731671,0.1891602,0.06160599,0.06068537
122.0318,1.574471,1.574471111,1.547758224,0.4646388,0.4646388,0.4439302,0.2190076,0.236235,0.1219754,0.1106055,0.1745388,0.1898859,0.06160599,0.06068537
122.0321,1.574471,1.574471111,1.547758224,0.4646388,0.4646388,0.4439302,0.2190076,0.236235,0.1219754,0.1106055,0.1745388,0.1898859,0.06137416,0.0639258
122.1055,1.574471,1.574471111,1.547758224,0.465067,0.465067,0.4444252,0.2190076,0.236235,0.1219754,0.1106055,0.1745388,0.1898859,0.06137416,0.0639258
122.1058,1.590927,1.590926684,1.483409833,0.465067,0.465067,0.4444252,0.2201491,0.2312721,0.1219754,0.1106055,0.1745388,0.1898859,0.06137416,0.0639258
122.106,1.590927,1.590926684,1.483409833,0.465067,0.465067,0.4444252,0.2201491,0.2312721,0.1200006,0.1131886,0.1745388,0.1898859,0.06137416,0.0639258
122.1063,1.567202,1.567202225,1.524652644,0.465067,0.465067,0.4444252,0.2201491,0.2312721,0.1200006,0.1131886,0.1758549,0.1873,0.06137416,0.0639258
122.1065,1.567202,1.567202225,1.524652644,0.465067,0.465067,0.4444252,0.2201491,0.2312721,0.1200006,0.1131886,0.1758549,0.1873,0.06131884,0.06431673
122.1896,1.567202,1.567202225,1.524652644,0.4654993,0.4654993,0.4496729,0.2201491,0.2312721,0.1200006,0.1131886,0.1758549,0.1873,0.06131884,0.06431673
122.1898,1.577407,1.577406792,1.39323019,0.4654993,0.4654993,0.4496729,0.2208647,0.2210799,0.1200006,0.1131886,0.1758549,0.1873,0.06131884,0.06431673
122.1901,1.577407,1.577406792,1.39323019,0.4654993,0.4654993,0.4496729,0.2208647,0.2210799,0.118279,0.1168335,0.1758549,0.1873,0.06131884,0.06431673
122.1904,1.55539,1.555390261,1.451277147,0.4654993,0.4654993,0.4496729,0.2208647,0.2210799,0.118279,0.1168335,0.1770951,0.183516,0.06131884,0.06431673
122.1906,1.55539,1.555390261,1.451277147,0.4654993,0.4654993,0.4496729,0.2208647,0.2210799,0.118279,0.1168335,0.1770951,0.183516,0.06173669,0.07323396
122.3049,1.55539,1.555390261,1.451277147,0.4661008,0.4661008,0.4589579,0.2208647,0.2210799,0.118279,0.1168335,0.1770951,0.183516,0.06173669,0.07323396
122.3052,1.557035,1.557034865,1.291308574,0.4661008,0.4661008,0.4589579,0.2209814,0.2085398,0.118279,0.1168335,0.1770951,0.183516,0.06173669,0.07323396
122.3055,1.557035,1.557034865,1.291308574,0.4661008,0.4661008,0.4589579,0.2209814,0.2085398,0.1167574,0.1193312,0.1770951,0.183516,0.06173669,0.07323396
122.3057,1.537258,1.537257712,1.345840267,0.4661008,0.4661008,0.4589579,0.2209814,0.2085398,0.1167574,0.1193312,0.1782307,0.1797597,0.06173669,0.07323396
122.3059,1.537258,1.537257712,1.345840267,0.4661008,0.4661008,0.4589579,0.2209814,0.2085398,0.1167574,0.1193312,0.1782307,0.1797597,0.06288489,0.08615723
122.4249,1.537258,1.537257712,1.345840267,0.466536,0.466536,0.4619595,0.2209814,0.2085398,0.1167574,0.1193312,0.1782307,0.1797597,0.06288489,0.08615723
122.4251,1.531998,1.531997538,1.240065109,0.466536,0.466536,0.4619595,0.220603,0.2001771,0.1167574,0.1193312,0.1782307,0.1797597,0.06288489,0.08615723
122.4254,1.531998,1.531997538,1.240065109,0.466536,0.466536,0.4619595,0.220603,0.2001771,0.1155839,0.1225212,0.1782307,0.1797597,0.06288489,0.08615723
122.4256,1.513806,1.513805928,1.245606173,0.466536,0.466536,0.4619595,0.220603,0.2001771,0.1155839,0.1225212,0.1792984,0.1793594,0.06288489,0.08615723
122.4258,1.513806,1.513805928,1.245606173,0.466536,0.466536,0.4619595,0.220603,0.2001771,0.1155839,0.1225212,0.1792984,0.1793594,0.06497204,0.1029211
122.5228,1.513806,1.513805928,1.245606173,0.466244,0.466244,0.4592359,0.220603,0.2001771,0.1155839,0.1225212,0.1792984,0.1793594,0.06497204,0.1029211
122.5231,1.505211,1.505210859,1.204248956,0.466244,0.466244,0.4592359,0.2199759,0.1968259,0.1155839,0.1225212,0.1792984,0.1793594,0.06497204,0.1029211
122.5233,1.505211,1.505210859,1.204248956,0.466244,0.466244,0.4592359,0.2199759,0.1968259,0.1150431,0.1273902,0.1792984,0.1793594,0.06497204,0.1029211
122.5235,1.487847,1.487847444,1.172921325,0.466244,0.466244,0.4592359,0.2199759,0.1968259,0.1150431,0.1273902,0.1803416,0.1817389,0.06497204,0.1029211
122.5238,1.487847,1.487847444,1.172921325,0.466244,0.466244,0.4592359,0.2199759,0.1968259,0.1150431,0.1273902,0.1803416,0.1817389,0.0671673,0.09928868
122.6062,1.487847,1.487847444,1.172921325,0.4656567,0.4656567,0.4586222,0.2199759,0.1968259,0.1150431,0.1273902,0.1803416,0.1817389,0.0671673,0.09928868
122.6065,1.476403,1.476403228,1.160966601,0.4656567,0.4656567,0.4586222,0.2191282,0.1958203,0.1150431,0.1273902,0.1803416,0.1817389,0.0671673,0.09928868
122.6067,1.476403,1.476403228,1.160966601,0.4656567,0.4656567,0.4586222,0.2191282,0.1958203,0.1149775,0.1301269,0.1803416,0.1817389,0.0671673,0.09928868
122.607,1.463612,1.463611734,1.145832647,0.4656567,0.4656567,0.4586222,0.2191282,0.1958203,0.1149775,0.1301269,0.1811279,0.1829351,0.0671673,0.09928868
122.6072,1.463612,1.463611734,1.145832647,0.4656567,0.4656567,0.4586222,0.2191282,0.1958203,0.1149775,0.1301269,0.1811279,0.1829351,0.06912079,0.102111
122.7087,1.463612,1.463611734,1.145832647,0.4653254,0.4653254,0.4593286,0.2191282,0.1958203,0.1149775,0.1301269,0.1811279,0.1829351,0.06912079,0.102111
122.709,1.449043,1.449042557,1.151722962,0.4653254,0.4653254,0.4593286,0.2180349,0.196323,0.1149775,0.1301269,0.1811279,0.1829351,0.06912079,0.102111
122.7092,1.449043,1.449042557,1.151722962,0.4653254,0.4653254,0.4593286,0.2180349,0.196323,0.115124,0.131305,0.1811279,0.1829351,0.06912079,0.102111
122.7095,1.443639,1.443639105,1.157764278,0.4653254,0.4653254,0.4593286,0.2180349,0.196323,0.115124,0.131305,0.1814666,0.1824572,0.06912079,0.102111
122.7097,1.443639,1.443639105,1.157764278,0.4653254,0.4653254,0.4593286,0.2180349,0.196323,0.115124,0.131305,0.1814666,0.1824572,0.071273,0.1050461
122.7912,1.443639,1.443639105,1.157764278,0.4652904,0.4652904,0.4611974,0.2180349,0.196323,0.115124,0.131305,0.1814666,0.1824572,0.071273,0.1050461
122.7915,1.427706,1.427705491,1.171416068,0.4652904,0.4652904,0.4611974,0.2168283,0.197477,0.115124,0.131305,0.1814666,0.1824572,0.071273,0.1050461
122.7917,1.427706,1.427705491,1.171416068,0.4652904,0.4652904,0.4611974,0.2168283,0.197477,0.1154116,0.1321943,0.1814666,0.1824572,0.071273,0.1050461
122.7919,1.428951,1.428950651,1.191045894,0.4652904,0.4652904,0.4611974,0.2168283,0.197477,0.1154116,0.1321943,0.1813875,0.1809474,0.071273,0.1050461
122.7922,1.428951,1.428950651,1.191045894,0.4652904,0.4652904,0.4611974,0.2168283,0.197477,0.1154116,0.1321943,0.1813875,0.1809474,0.07349225,0.1057942
122.9075,1.428951,1.428950651,1.191045894,0.4649255,0.4649255,0.4609526,0.2168283,0.197477,0.1154116,0.1321943,0.1813875,0.1809474,0.07349225,0.1057942
122.9077,1.415627,1.415626939,1.223756204,0.4649255,0.4649255,0.4609526,0.2158151,0.2001704,0.1154116,0.1321943,0.1813875,0.1809474,0.07349225,0.1057942
122.908,1.415627,1.415626939,1.223756204,0.4649255,0.4649255,0.4609526,0.2158151,0.2001704,0.1159649,0.1327675,0.1813875,0.1809474,0.07349225,0.1057942
122.9082,1.417957,1.417956644,1.236031765,0.4649255,0.4649255,0.4609526,0.2158151,0.2001704,0.1159649,0.1327675,0.1812384,0.1800466,0.07349225,0.1057942
122.9084,1.417957,1.417956644,1.236031765,0.4649255,0.4649255,0.4609526,0.2158151,0.2001704,0.1159649,0.1327675,0.1812384,0.1800466,0.07539175,0.0994445
123.0579,1.417957,1.417956644,1.236031765,0.4646908,0.4646908,0.4721142,0.2158151,0.2001704,0.1159649,0.1327675,0.1812384,0.1800466,0.07539175,0.0994445
123.0583,1.406461,1.406461217,1.245574209,0.4646908,0.4646908,0.4721142,0.2149385,0.2009416,0.1159649,0.1327675,0.1812384,0.1800466,0.07539175,0.0994445
123.0585,1.406461,1.406461217,1.245574209,0.4646908,0.4646908,0.4721142,0.2149385,0.2009416,0.1164445,0.1263132,0.1812384,0.1800466,0.07539175,0.0994445
123.0587,1.412306,1.412306099,1.337141744,0.4646908,0.4646908,0.4721142,0.2149385,0.2009416,0.1164445,0.1263132,0.180863,0.1737725,0.07539175,0.0994445
123.059,1.412306,1.412306099,1.337141744,0.4646908,0.4646908,0.4721142,0.2149385,0.2009416,0.1164445,0.1263132,0.180863,0.1737725,0.07868171,0.1259918
123.1248,1.412306,1.412306099,1.337141744,0.4646911,0.4646911,0.4840797,0.2149385,0.2009416,0.1164445,0.1263132,0.180863,0.1737725,0.07868171,0.1259918
123.1251,1.402473,1.402472962,1.351980031,0.4646911,0.4646911,0.4840797,0.2141889,0.2020534,0.1164445,0.1263132,0.180863,0.1737725,0.07868171,0.1259918
123.1253,1.402473,1.402472962,1.351980031,0.4646911,0.4646911,0.4840797,0.2141889,0.2020534,0.1167855,0.1183059,0.180863,0.1737725,0.07868171,0.1259918
123.1255,1.41216,1.412159844,1.466076949,0.4646911,0.4646911,0.4840797,0.2141889,0.2020534,0.1167855,0.1183059,0.1802416,0.1668737,0.07868171,0.1259918
123.1257,1.41216,1.412159844,1.466076949,0.4646911,0.4646911,0.4840797,0.2141889,0.2020534,0.1167855,0.1183059,0.1802416,0.1668737,0.08596845,0.1929488
123.2256,1.41216,1.412159844,1.466076949,0.4649887,0.4649887,0.4953692,0.2141889,0.2020534,0.1167855,0.1183059,0.1802416,0.1668737,0.08596845,0.1929488
123.2258,1.402751,1.402751393,1.468209657,0.4649887,0.4649887,0.4953692,0.2134742,0.2022003,0.1167855,0.1183059,0.1802416,0.1668737,0.08596845,0.1929488
123.2261,1.402751,1.402751393,1.468209657,0.4649887,0.4649887,0.4953692,0.2134742,0.2022003,0.1170442,0.1116927,0.1802416,0.1668737,0.08596845,0.1929488
123.2264,1.416504,1.416503683,1.591670011,0.4649887,0.4649887,0.4953692,0.2134742,0.2022003,0.1170442,0.1116927,0.1793645,0.1602712,0.08596845,0.1929488
123.2266,1.416504,1.416503683,1.591670011,0.4649887,0.4649887,0.4953692,0.2134742,0.2022003,0.1170442,0.1116927,0.1793645,0.1602712,0.09459244,0.2278428
123.3176,1.416504,1.416503683,1.591670011,0.4655543,0.4655543,0.5092195,0.2134742,0.2022003,0.1170442,0.1116927,0.1793645,0.1602712,0.09459244,0.2278428
123.3179,1.405487,1.405486831,1.526906592,0.4655543,0.4655543,0.5092195,0.2126424,0.198044,0.1170442,0.1116927,0.1793645,0.1602712,0.09459244,0.2278428
123.3182,1.405487,1.405486831,1.526906592,0.4655543,0.4655543,0.5092195,0.2126424,0.198044,0.1173384,0.1070939,0.1793645,0.1602712,0.09459244,0.2278428
123.3184,1.421773,1.421772958,1.668777799,0.4655543,0.4655543,0.5092195,0.2126424,0.198044,0.1173384,0.1070939,0.1783343,0.1533071,0.09459244,0.2278428
123.3186,1.421773,1.421772958,1.668777799,0.4655543,0.4655543,0.5092195,0.2126424,0.198044,0.1173384,0.1070939,0.1783343,0.1533071,0.1025837,0.2145718
123.4259,1.421773,1.421772958,1.668777799,0.4663998,0.4663998,0.511324,0.2126424,0.198044,0.1173384,0.1070939,0.1783343,0.1533071,0.1025837,0.2145718
123.4262,1.407846,1.407846147,1.64188873,0.4663998,0.4663998,0.511324,0.2115984,0.1964419,0.1173384,0.1070939,0.1783343,0.1533071,0.1025837,0.2145718
123.4265,1.407846,1.407846147,1.64188873,0.4663998,0.4663998,0.511324,0.2115984,0.1964419,0.1176335,0.1063019,0.1783343,0.1533071,0.1025837,0.2145718
123.4267,1.425393,1.425393456,1.684975075,0.4663998,0.4663998,0.511324,0.2115984,0.1964419,0.1176335,0.1063019,0.1772332,0.1513343,0.1025837,0.2145718
123.4269,1.425393,1.425393456,1.684975075,0.4663998,0.4663998,0.511324,0.2115984,0.1964419,0.1176335,0.1063019,0.1772332,0.1513343,0.1110514,0.2222646
123.5099,1.425393,1.425393456,1.684975075,0.4684305,0.4684305,0.5158176,0.2115984,0.1964419,0.1176335,0.1063019,0.1772332,0.1513343,0.1110514,0.2222646
123.5103,1.403764,1.403763781,1.652508146,0.4684305,0.4684305,0.5158176,0.2099868,0.1945402,0.1176335,0.1063019,0.1772332,0.1513343,0.1110514,0.2222646
123.5105,1.403764,1.403763781,1.652508146,0.4684305,0.4684305,0.5158176,0.2099868,0.1945402,0.1176988,0.1056072,0.1772332,0.1513343,0.1110514,0.2222646
123.5107,1.426592,1.426592346,1.692809972,0.4684305,0.4684305,0.5158176,0.2099868,0.1945402,0.1176988,0.1056072,0.1758094,0.149522,0.1110514,0.2222646
123.511,1.426592,1.426592346,1.692809972,0.4684305,0.4684305,0.5158176,0.2099868,0.1945402,0.1176988,0.1056072,0.1758094,0.149522,0.1195036,0.2216331
123.6604,1.426592,1.426592346,1.692809972,0.4715693,0.4715693,0.518554,0.2099868,0.1945402,0.1176988,0.1056072,0.1758094,0.149522,0.1195036,0.2216331
123.6607,1.399238,1.399238399,1.718383493,0.4715693,0.4715693,0.518554,0.2079639,0.1960041,0.1176988,0.1056072,0.1758094,0.149522,0.1195036,0.2216331
123.6609,1.399238,1.399238399,1.718383493,0.4715693,0.4715693,0.518554,0.2079639,0.1960041,0.1174746,0.1032775,0.1758094,0.149522,0.1195036,0.2216331
123.6612,1.428019,1.428018608,1.753941495,0.4715693,0.4715693,0.518554,0.2079639,0.1960041,0.1174746,0.1032775,0.1740288,0.1479986,0.1195036,0.2216331
123.6614,1.428019,1.428018608,1.753941495,0.4715693,0.4715693,0.518554,0.2079639,0.1960041,0.1174746,0.1032775,0.1740288,0.1479986,0.12859,0.2247639
123.7273,1.428019,1.428018608,1.753941495,0.4753081,0.4753081,0.5200577,0.2079639,0.1960041,0.1174746,0.1032775,0.1740288,0.1479986,0.12859,0.2247639
123.7276,1.401368,1.401368278,1.857752286,0.4753081,0.4753081,0.5200577,0.2060142,0.2017212,0.1174746,0.1032775,0.1740288,0.1479986,0.12859,0.2247639
123.7278,1.401368,1.401368278,1.857752286,0.4753081,0.4753081,0.5200577,0.2060142,0.2017212,0.1169949,0.09918541,0.1740288,0.1479986,0.12859,0.2247639
123.728,1.435808,1.435807845,1.896876271,0.4753081,0.4753081,0.5200577,0.2060142,0.2017212,0.1169949,0.09918541,0.171929,0.1464644,0.12859,0.2247639
123.7282,1.435808,1.435807845,1.896876271,0.4753081,0.4753081,0.5200577,0.2060142,0.2017212,0.1169949,0.09918541,0.171929,0.1464644,0.1378233,0.2257008
123.8431,1.435808,1.435807845,1.896876271,0.4792957,0.4792957,0.5217996,0.2060142,0.2017212,0.1169949,0.09918541,0.171929,0.1464644,0.1378233,0.2257008
123.8434,1.414138,1.414137796,2.031413737,0.4792957,0.4792957,0.5217996,0.2044537,0.2087523,0.1169949,0.09918541,0.171929,0.1464644,0.1378233,0.2257008
123.8436,1.414138,1.414137796,2.031413737,0.4792957,0.4792957,0.5217996,0.2044537,0.2087523,0.1162577,0.094854,0.171929,0.1464644,0.1378233,0.2257008
123.8439,1.453158,1.453158068,2.07255249,0.4792957,0.4792957,0.5217996,0.2044537,0.2087523,0.1162577,0.094854,0.1696049,0.1450035,0.1378233,0.2257008
123.8441,1.453158,1.453158068,2.07255249,0.4792957,0.4792957,0.5217996,0.2044537,0.2087523,0.1162577,0.094854,0.1696049,0.1450035,0.1462681,0.2211377
123.9267,1.453158,1.453158068,2.07255249,0.4836705,0.4836705,0.527052,0.2044537,0.2087523,0.1162577,0.094854,0.1696049,0.1450035,0.1462681,0.2211377
123.927,1.434178,1.434177576,2.113053142,0.4836705,0.4836705,0.527052,0.203114,0.2107821,0.1162577,0.094854,0.1696049,0.1450035,0.1462681,0.2211377
123.9272,1.434178,1.434177576,2.113053142,0.4836705,0.4836705,0.527052,0.203114,0.2107821,0.1153045,0.09249538,0.1696049,0.1450035,0.1462681,0.2211377
123.9275,1.475092,1.47509189,2.116632342,0.4836705,0.4836705,0.527052,0.203114,0.2107821,0.1153045,0.09249538,0.1672362,0.1448808,0.1462681,0.2211377
123.9277,1.475092,1.47509189,2.116632342,0.4836705,0.4836705,0.527052,0.203114,0.2107821,0.1153045,0.09249538,0.1672362,0.1448808,0.1539881,0.2106058
124.0152,1.475092,1.47509189,2.116632342,0.488751,0.488751,0.5409542,0.203114,0.2107821,0.1153045,0.09249538,0.1672362,0.1448808,0.1539881,0.2106058
124.0154,1.451033,1.451033306,1.899369242,0.488751,0.488751,0.5409542,0.2014508,0.1996713,0.1153045,0.09249538,0.1672362,0.1448808,0.1539881,0.2106058
124.0157,1.451033,1.451033306,1.899369242,0.488751,0.488751,0.5409542,0.2014508,0.1996713,0.1142664,0.09346519,0.1672362,0.1448808,0.1539881,0.2106058
124.0159,1.494022,1.49402249,1.998222339,0.488751,0.488751,0.5409542,0.2014508,0.1996713,0.1142664,0.09346519,0.1648126,0.1412517,0.1539881,0.2106058
124.0161,1.494022,1.49402249,1.998222339,0.488751,0.488751,0.5409542,0.2014508,0.1996713,0.1142664,0.09346519,0.1648126,0.1412517,0.1628196,0.2321144
124.1275,1.494022,1.49402249,1.998222339,0.4945419,0.4945419,0.5597003,0.2014508,0.1996713,0.1142664,0.09346519,0.1648126,0.1412517,0.1628196,0.2321144
124.1278,1.457269,1.457268623,1.512324221,0.4945419,0.4945419,0.5597003,0.1989575,0.1737066,0.1142664,0.09346519,0.1648126,0.1412517,0.1628196,0.2321144
124.128,1.457269,1.457268623,1.512324221,0.4945419,0.4945419,0.5597003,0.1989575,0.1737066,0.1135047,0.1023607,0.1648126,0.1412517,0.1628196,0.2321144
124.1282,1.506198,1.506198132,1.725652608,0.4945419,0.4945419,0.5597003,0.1989575,0.1737066,0.1135047,0.1023607,0.1621135,0.1322329,0.1628196,0.2321144
124.1285,1.506198,1.506198132,1.725652608,0.4945419,0.4945419,0.5597003,0.1989575,0.1737066,0.1135047,0.1023607,0.1621135,0.1322329,0.174555,0.2962071
124.2622,1.506198,1.506198132,1.725652608,0.4993602,0.4993602,0.5505055,0.1989575,0.1737066,0.1135047,0.1023607,0.1621135,0.1322329,0.174555,0.2962071
124.2625,1.461469,1.461469353,1.321104403,0.4993602,0.4993602,0.5505055,0.1959811,0.1519876,0.1135047,0.1023607,0.1621135,0.1322329,0.174555,0.2962071
124.2627,1.461469,1.461469353,1.321104403,0.4993602,0.4993602,0.5505055,0.1959811,0.1519876,0.1137823,0.1246058,0.1621135,0.1322329,0.174555,0.2962071
124.2629,1.508887,1.508887291,1.346597688,0.4993602,0.4993602,0.5505055,0.1959811,0.1519876,0.1137823,0.1246058,0.1595459,0.1309752,0.174555,0.2962071
124.2632,1.508887,1.508887291,1.346597688,0.4993602,0.4993602,0.5505055,0.1959811,0.1519876,0.1137823,0.1246058,0.1595459,0.1309752,0.1887168,0.3552317
124.3611,1.508887,1.508887291,1.346597688,0.5015166,0.5015166,0.5029302,0.1959811,0.1519876,0.1137823,0.1246058,0.1595459,0.1309752,0.1887168,0.3552317
124.3614,1.463481,1.463481069,1.204120477,0.5015166,0.5015166,0.5029302,0.1930098,0.1437223,0.1137823,0.1246058,0.1595459,0.1309752,0.1887168,0.3552317
124.3616,1.463481,1.463481069,1.204120477,0.5015166,0.5015166,0.5029302,0.1930098,0.1437223,0.1157238,0.1594094,0.1595459,0.1309752,0.1887168,0.3552317
124.3619,1.502169,1.502168567,1.052842372,0.5015166,0.5015166,0.5029302,0.1930098,0.1437223,0.1157238,0.1594094,0.157478,0.1400691,0.1887168,0.3552317
124.3622,1.502169,1.502168567,1.052842372,0.5015166,0.5015166,0.5029302,0.1930098,0.1437223,0.1157238,0.1594094,0.157478,0.1400691,0.2022269,0.3596123
124.4277,1.502169,1.502168567,1.052842372,0.5010846,0.5010846,0.4510291,0.1930098,0.1437223,0.1157238,0.1594094,0.157478,0.1400691,0.2022269,0.3596123
124.428,1.457338,1.457338458,1.023284923,0.5010846,0.5010846,0.4510291,0.1901079,0.1416905,0.1157238,0.1594094,0.157478,0.1400691,0.2022269,0.3596123
124.4282,1.457338,1.457338458,1.023284923,0.5010846,0.5010846,0.4510291,0.1901079,0.1416905,0.1191631,0.1927373,0.157478,0.1400691,0.2022269,0.3596123
124.4284,1.490445,1.490444717,0.912583167,0.5010846,0.5010846,0.4510291,0.1901079,0.1416905,0.1191631,0.1927373,0.1557192,0.1483216,0.2022269,0.3596123
124.4286,1.490445,1.490444717,0.912583167,0.5010846,0.5010846,0.4510291,0.1901079,0.1416905,0.1191631,0.1927373,0.1557192,0.1483216,0.2159228,0.3595103
124.4941,1375.748,1.490444717,0.912583167,0.5010846,0.5010846,0.4510291,0.1901079,0.1416905,0.1191631,0.1927373,0.1557192,0.1483216,0.2159228,0.3595103
124.5275,1375.748,1.490444717,0.912583167,0.4989558,0.4989558,0.418175,0.1901079,0.1416905,0.1191631,0.1927373,0.1557192,0.1483216,0.2159228,0.3595103
124.5278,1.44512,1.445120264,0.896994713,0.4989558,0.4989558,0.418175,0.187195,0.1404751,0.1191631,0.1927373,0.1557192,0.1483216,0.2159228,0.3595103
124.528,1.44512,1.445120264,0.896994713,0.4989558,0.4989558,0.418175,0.187195,0.1404751,0.1235986,0.2144014,0.1557192,0.1483216,0.2159228,0.3595103
124.5283,1.47654,1.476540088,0.862180628,0.4989558,0.4989558,0.418175,0.187195,0.1404751,0.1235986,0.2144014,0.1540535,0.1512866,0.2159228,0.3595103
124.5285,1.47654,1.476540088,0.862180628,0.4989558,0.4989558,0.418175,0.187195,0.1404751,0.1235986,0.2144014,0.1540535,0.1512866,0.2294755,0.3596137
124.6451,1.47654,1.476540088,0.862180628,0.4960595,0.4960595,0.4042982,0.187195,0.1404751,0.1235986,0.2144014,0.1540535,0.1512866,0.2294755,0.3596137
124.6453,1.429633,1.429632735,0.848684265,0.4960595,0.4960595,0.4042982,0.1841975,0.1393713,0.1235986,0.2144014,0.1540535,0.1512866,0.2294755,0.3596137
124.6456,1.429633,1.429632735,0.848684265,0.4960595,0.4960595,0.4042982,0.1841975,0.1393713,0.1285102,0.2246249,0.1540535,0.1512866,0.2294755,0.3596137
124.6458,1.461133,1.461132589,0.854914043,0.4960595,0.4960595,0.4042982,0.1841975,0.1393713,0.1285102,0.2246249,0.1523839,0.1507343,0.2294755,0.3596137
